"Wed, Aug 26",,"Thu, Aug 27",,"Fri, Aug 28",,"Sat, Aug 29",,"Sun, Aug 30",,"Mon, Aug 31",,"Tue, Sep 1",,"Wed, Sep 2",,"Thu, Sep 3",,"Fri, Sep 4",,"Sat, Sep 5",,"Sun, Sep 6",,"Mon, Sep 7",,"Tue, Sep 8",,"Wed, Sep 9",,"Thu, Sep 10",,"Fri, Sep 11",,"Sat, Sep 12",,"Sun, Sep 13",,"Mon, Sep 14",,"Tue, Sep 15",,"Wed, Sep 16",,"Thu, Sep 17",,"Fri, Sep 18",,"Sat, Sep 19",,"Sun, Sep 20",,"Mon, Sep 21",,"Tue, Sep 22",,"Wed, Sep 23",,"Thu, Sep 24",,"Fri, Sep 25",,"Sat, Sep 26",,"Sun, Sep 27",,"Mon, Sep 28",,"Tue, Sep 29",,"Wed, Sep 30",,"Thu, Oct 1",,"Fri, Oct 2",,"Sat, Oct 3",,"Sun, Oct 4",,"Mon, Oct 5",,"Tue, Oct 6",,"Wed, Oct 7",,"Thu, Oct 8",,"Fri, Oct 9",,"Sat, Oct 10",,"Sun, Oct 11",,"Mon, Oct 12",,"Tue, Oct 13",,"Wed, Oct 14",,"Thu, Oct 15",,"Fri, Oct 16",,"Sat, Oct 17",,"Sun, Oct 18",,"Mon, Oct 19",,"Tue, Oct 20",,"Wed, Oct 21",,"Thu, Oct 22",,"Fri, Oct 23",,"Sat, Oct 24",,"Sun, Oct 25",,"Mon, Oct 26",,"Tue, Oct 27",,"Wed, Oct 28",,"Thu, Oct 29",,"Fri, Oct 30",,"Sat, Oct 31",,"Sun, Nov 1",,"Mon, Nov 2",,"Tue, Nov 3",,"Wed, Nov 4",,"Thu, Nov 5",,"Fri, Nov 6",,"Sat, Nov 7",,"Sun, Nov 8",,"Mon, Nov 9",,"Tue, Nov 10",,"Wed, Nov 11",,"Thu, Nov 12",,"Fri, Nov 13",,"Sat, Nov 14",,"Sun, Nov 15",,"Mon, Nov 16",,"Tue, Nov 17",,"Wed, Nov 18",,"Thu, Nov 19",,"Fri, Nov 20",,"Sat, Nov 21",,"Sun, Nov 22",,"Mon, Nov 23",,"Tue, Nov 24",,"Wed, Nov 25",,"Thu, Nov 26",,"Fri, Nov 27",,"Sat, Nov 28",,"Sun, Nov 29",,"Mon, Nov 30",,"Tue, Dec 1",,"Wed, Dec 2",,"Thu, Dec 3",,"Fri, Dec 4",,"Sat, Dec 5",,"Sun, Dec 6",,"Mon, Dec 7",,"Tue, Dec 8",,"Wed, Dec 9",,"Thu, Dec 10",,"Fri, Dec 11",,"Sat, Dec 12",,"Sun, Dec 13",,"Mon, Dec 14",,"Tue, Dec 15",,"Wed, Dec 16",,"Thu, Dec 17",,"Fri, Dec 18",,"Sat, Dec 19",,"Sun, Dec 20",,"Mon, Dec 21",,"Tue, Dec 22",,"Wed, Dec 23",,"Thu, Dec 24",,"Fri, Dec 25",,"Sat, Dec 26",,"Sun, Dec 27",,"Mon, Dec 28",,"Tue, Dec 29",,"Wed, Dec 30",,"Thu, Dec 31",,"Fri, Jan 1",,"Sat, Jan 2",,"Sun, Jan 3",,"Mon, Jan 4",,"Tue, Jan 5",,"Wed, Jan 6",,"Thu, Jan 7",,"Fri, Jan 8",,"Sat, Jan 9",,"Sun, Jan 10",
89052,906,89052,912,89052,916,89052,920,89052,924,89052,928,89052,932,89052,939,89052,948,89052,954,89052,962,89052,965,89052,968,89052,972,89052,973,89052,975,89052,987,89052,989,89052,989,89052,991,89052,995,89052,1000,89052,1005,89052,1005,89052,1007,89052,1011,89052,1018,89052,1030,89052,1035,89052,1043,89052,1054,89052,1060,89052,1067,89052,1071,89052,1079,89052,1088,89052,1104,89052,1115,89052,1122,89052,1128,89052,1131,89052,1146,89052,1154,89052,1165,89052,1176,89052,1178,89052,1189,89052,1198,89052,1204,89052,1210,89052,1220,89052,1232,89052,1245,89052,1256,89052,1268,89052,1274,89052,1280,89052,1288,89052,1299,89052,1310,89052,1316,89052,1326,89052,1333,89052,1352,89052,1372,89052,1391,89052,1411,89052,1421,89052,1445,89052,1465,89052,1489,89052,1510,89052,1543,89052,1556,89052,1568,89052,1583,89052,1603,89052,1620,89052,1648,89052,1689,89052,1701,89052,1721,89052,1742,89052,1774,89052,1825,89052,1865,89052,1906,89052,1933,89052,1963,89052,2011,89052,2053,89052,2091,89052,2125,89052,2148,89052,2158,89052,2176,89052,2220,89052,2256,89052,2294,89052,2328,89052,2379,89052,2407,89052,2429,89052,2459,89052,2494,89052,2529,89052,2534,89052,2585,89052,2617,89052,2645,89052,2685,89052,2707,89052,2745,89052,2780,89052,2817,89052,2842,89052,2871,89052,2883,89052,2936,89052,2965,89052,2992,89052,3019,89052,3048,89052,3062,89052,3078,89052,3123,89052,3162,89052,3209,89052,3227,89052,3254,89052,3274,89052,3313,89052,3355,89052,3405,89052,3450,89052,3494,89052,3515,89052,3532
89053,8,89053,8,89053,8,89053,8,89053,8,89053,8,89053,8,89053,8,89053,8,89053,8,89053,8,89053,8,89053,9,89053,9,89053,9,89053,9,89053,9,89053,9,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,10,89053,11,89053,11,89053,11,89053,12,89053,12,89053,12,89053,12,89053,12,89053,12,89053,13,89053,13,89053,13,89053,14,89053,14,89053,14,89053,14,89053,14,89053,15,89053,15,89053,15,89053,16,89053,16,89053,16,89053,16,89053,17,89053,17,89053,17,89053,17,89053,17,89053,17,89053,17,89053,17,89053,17,89053,17,89053,17,89053,17,89053,17,89053,17,89053,17,89053,17,89053,17,89053,18,89053,18,89053,18,89053,18,89053,19,89053,19,89053,19,89053,19,89053,19,89053,19,89053,19,89053,19,89053,19,89053,19,89053,19,89053,19,89053,19
89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,#N/A,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed
89070,16,89070,15,89070,15,89070,15,89070,15,89070,15,89070,14,89070,14,89070,14,89070,14,89070,14,89070,14,89070,14,89070,14,89070,14,89070,14,89070,13,89070,13,89070,13,89070,12,89070,12,89070,12,89070,12,89070,13,89070,13,89070,13,89070,13,89070,13,89070,12,89070,12,89070,12,89070,12,89070,12,89070,12,89070,12,89070,12,89070,12,89070,12,89070,13,89070,13,89070,13,89070,13,89070,13,89070,13,89070,13,89070,13,89070,13,89070,13,89070,13,89070,14,89070,14,89070,14,89070,14,89070,14,89070,14,89070,13,89070,13,89070,13,89070,14,89070,14,89070,14,89070,14,89070,14,89070,14,89070,14,89070,15,89070,14,89070,17,89070,17,89070,18,89070,18,89070,22,89070,21,89070,22,89070,26,89070,26,89070,25,89070,24,89070,46,89070,49,89070,49,89070,48,89070,46,89070,46,89070,65,89070,63,89070,63,89070,69,89070,70,89070,73,89070,88,89070,91,89070,95,89070,97,89070,97,89070,99,89070,102,89070,112,89070,111,89070,111,89070,111,89070,111,89070,111,89070,115,89070,118,89070,120,89070,122,89070,126,89070,127,89070,127,89070,130,89070,140,89070,150,89070,154,89070,153,89070,154,89070,155,89070,163,89070,168,89070,172,89070,173,89070,174,89070,180,89070,179,89070,187,89070,191,89070,192,89070,194,89070,194,89070,194,89070,196,89070,199,89070,205,89070,207,89070,207,89070,207,89070,206,89070,206
89074,899,89074,906,89074,918,89074,921,89074,925,89074,928,89074,930,89074,935,89074,940,89074,948,89074,954,89074,957,89074,957,89074,957,89074,962,89074,968,89074,971,89074,972,89074,972,89074,976,89074,981,89074,980,89074,986,89074,990,89074,991,89074,996,89074,999,89074,1005,89074,1013,89074,1017,89074,1024,89074,1029,89074,1037,89074,1042,89074,1045,89074,1051,89074,1058,89074,1064,89074,1067,89074,1069,89074,1074,89074,1079,89074,1086,89074,1097,89074,1111,89074,1119,89074,1130,89074,1136,89074,1141,89074,1147,89074,1154,89074,1171,89074,1176,89074,1179,89074,1186,89074,1193,89074,1204,89074,1210,89074,1218,89074,1229,89074,1234,89074,1241,89074,1246,89074,1257,89074,1270,89074,1280,89074,1292,89074,1300,89074,1318,89074,1331,89074,1346,89074,1371,89074,1390,89074,1396,89074,1411,89074,1425,89074,1440,89074,1462,89074,1489,89074,1518,89074,1533,89074,1548,89074,1562,89074,1592,89074,1624,89074,1652,89074,1687,89074,1707,89074,1728,89074,1752,89074,1791,89074,1825,89074,1841,89074,1871,89074,1881,89074,1907,89074,1945,89074,1969,89074,2005,89074,2030,89074,2066,89074,2091,89074,2112,89074,2149,89074,2199,89074,2238,89074,2247,89074,2295,89074,2338,89074,2359,89074,2386,89074,2416,89074,2444,89074,2491,89074,2524,89074,2552,89074,2577,89074,2587,89074,2637,89074,2666,89074,2686,89074,2729,89074,2744,89074,2757,89074,2774,89074,2826,89074,2852,89074,2878,89074,2912,89074,2945,89074,2965,89074,2986,89074,3020,89074,3058,89074,3107,89074,3133,89074,3168,89074,3186
89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,7,89077,7,89077,7,89077,7,89077,7,89077,7,89077,7,89077,7,89077,7,89077,7,89077,7,89077,7,89077,7,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,5,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,6,89077,7,89077,7,89077,7,89077,7
89081,1006,89081,1017,89081,1025,89081,1029,89081,1032,89081,1036,89081,1040,89081,1042,89081,1049,89081,1052,89081,1064,89081,1064,89081,1066,89081,1069,89081,1076,89081,1082,89081,1091,89081,1095,89081,1099,89081,1100,89081,1105,89081,1109,89081,1115,89081,1117,89081,1120,89081,1123,89081,1125,89081,1129,89081,1142,89081,1145,89081,1154,89081,1156,89081,1160,89081,1171,89081,1173,89081,1177,89081,1187,89081,1191,89081,1194,89081,1196,89081,1199,89081,1207,89081,1219,89081,1229,89081,1240,89081,1245,89081,1255,89081,1263,89081,1267,89081,1271,89081,1283,89081,1299,89081,1308,89081,1313,89081,1320,89081,1322,89081,1335,89081,1346,89081,1357,89081,1368,89081,1373,89081,1382,89081,1387,89081,1403,89081,1420,89081,1432,89081,1439,89081,1451,89081,1462,89081,1474,89081,1488,89081,1502,89081,1530,89081,1541,89081,1551,89081,1566,89081,1575,89081,1592,89081,1621,89081,1654,89081,1668,89081,1686,89081,1708,89081,1726,89081,1752,89081,1779,89081,1823,89081,1850,89081,1892,89081,1933,89081,1957,89081,1977,89081,2003,89081,2034,89081,2045,89081,2060,89081,2092,89081,2112,89081,2137,89081,2162,89081,2194,89081,2229,89081,2260,89081,2293,89081,2337,89081,2372,89081,2391,89081,2439,89081,2478,89081,2507,89081,2530,89081,2562,89081,2587,89081,2623,89081,2650,89081,2676,89081,2701,89081,2710,89081,2749,89081,2790,89081,2805,89081,2842,89081,2862,89081,2870,89081,2886,89081,2929,89081,2971,89081,3000,89081,3029,89081,3071,89081,3081,89081,3127,89081,3158,89081,3212,89081,3253,89081,3305,89081,3339,89081,3353
89084,552,89084,558,89084,562,89084,565,89084,569,89084,573,89084,576,89084,580,89084,582,89084,590,89084,591,89084,592,89084,592,89084,594,89084,596,89084,599,89084,601,89084,607,89084,610,89084,611,89084,612,89084,617,89084,621,89084,623,89084,625,89084,626,89084,626,89084,629,89084,632,89084,638,89084,640,89084,644,89084,645,89084,647,89084,651,89084,656,89084,663,89084,674,89084,679,89084,682,89084,689,89084,692,89084,698,89084,707,89084,718,89084,725,89084,727,89084,732,89084,733,89084,736,89084,741,89084,751,89084,754,89084,758,89084,762,89084,767,89084,775,89084,784,89084,794,89084,803,89084,806,89084,811,89084,816,89084,819,89084,824,89084,830,89084,834,89084,846,89084,847,89084,854,89084,860,89084,872,89084,881,89084,885,89084,893,89084,897,89084,908,89084,925,89084,934,89084,954,89084,960,89084,966,89084,977,89084,988,89084,1005,89084,1022,89084,1029,89084,1038,89084,1054,89084,1085,89084,1100,89084,1116,89084,1132,89084,1148,89084,1154,89084,1166,89084,1196,89084,1225,89084,1249,89084,1276,89084,1306,89084,1331,89084,1349,89084,1375,89084,1412,89084,1426,89084,1435,89084,1467,89084,1500,89084,1520,89084,1537,89084,1567,89084,1592,89084,1615,89084,1642,89084,1655,89084,1671,89084,1678,89084,1703,89084,1723,89084,1732,89084,1748,89084,1760,89084,1778,89084,1790,89084,1814,89084,1838,89084,1857,89084,1879,89084,1908,89084,1924,89084,1951,89084,1970,89084,1999,89084,2032,89084,2055,89084,2076,89084,2099
89085,83,89085,84,89085,84,89085,84,89085,83,89085,83,89085,83,89085,83,89085,84,89085,85,89085,85,89085,85,89085,85,89085,85,89085,85,89085,86,89085,86,89085,86,89085,86,89085,86,89085,86,89085,86,89085,87,89085,88,89085,88,89085,88,89085,89,89085,89,89085,89,89085,91,89085,93,89085,93,89085,93,89085,95,89085,96,89085,96,89085,96,89085,96,89085,97,89085,97,89085,97,89085,98,89085,99,89085,99,89085,99,89085,99,89085,99,89085,99,89085,101,89085,101,89085,103,89085,104,89085,104,89085,104,89085,104,89085,104,89085,105,89085,108,89085,108,89085,109,89085,109,89085,109,89085,109,89085,110,89085,110,89085,111,89085,111,89085,111,89085,111,89085,113,89085,115,89085,116,89085,118,89085,119,89085,120,89085,124,89085,124,89085,124,89085,124,89085,124,89085,124,89085,126,89085,128,89085,128,89085,130,89085,130,89085,131,89085,132,89085,136,89085,141,89085,142,89085,146,89085,149,89085,150,89085,152,89085,153,89085,155,89085,156,89085,157,89085,162,89085,163,89085,167,89085,172,89085,177,89085,177,89085,178,89085,179,89085,180,89085,181,89085,182,89085,184,89085,186,89085,190,89085,195,89085,198,89085,199,89085,200,89085,204,89085,213,89085,220,89085,220,89085,222,89085,223,89085,224,89085,224,89085,231,89085,234,89085,236,89085,239,89085,242,89085,242,89085,245,89085,247,89085,249,89085,255,89085,255,89085,257,89085,260
89086,142,89086,147,89086,149,89086,151,89086,151,89086,153,89086,153,89086,153,89086,153,89086,154,89086,154,89086,154,89086,155,89086,156,89086,158,89086,157,89086,157,89086,158,89086,158,89086,161,89086,162,89086,163,89086,162,89086,162,89086,162,89086,163,89086,164,89086,166,89086,166,89086,166,89086,166,89086,170,89086,170,89086,170,89086,171,89086,172,89086,177,89086,179,89086,180,89086,180,89086,182,89086,184,89086,184,89086,184,89086,187,89086,187,89086,189,89086,190,89086,191,89086,193,89086,194,89086,197,89086,199,89086,199,89086,201,89086,202,89086,203,89086,203,89086,203,89086,206,89086,208,89086,210,89086,212,89086,216,89086,216,89086,216,89086,218,89086,220,89086,223,89086,223,89086,224,89086,227,89086,233,89086,240,89086,241,89086,243,89086,245,89086,253,89086,255,89086,257,89086,263,89086,266,89086,269,89086,272,89086,278,89086,278,89086,285,89086,290,89086,294,89086,299,89086,306,89086,311,89086,316,89086,321,89086,322,89086,325,89086,332,89086,338,89086,341,89086,348,89086,354,89086,358,89086,365,89086,377,89086,380,89086,391,89086,392,89086,399,89086,403,89086,407,89086,412,89086,417,89086,424,89086,425,89086,429,89086,432,89086,436,89086,438,89086,442,89086,446,89086,448,89086,448,89086,451,89086,454,89086,457,89086,459,89086,467,89086,468,89086,474,89086,476,89086,477,89086,479,89086,486,89086,494,89086,505,89086,514,89086,523,89086,527
89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,#N/A,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed,89087,<5 suppressed
89101,1704,89101,1718,89101,1728,89101,1734,89101,1736,89101,1746,89101,1755,89101,1761,89101,1773,89101,1789,89101,1791,89101,1799,89101,1800,89101,1806,89101,1810,89101,1819,89101,1826,89101,1834,89101,1837,89101,1841,89101,1842,89101,1850,89101,1857,89101,1869,89101,1876,89101,1878,89101,1885,89101,1901,89101,1907,89101,1915,89101,1925,89101,1927,89101,1936,89101,1939,89101,1948,89101,1958,89101,1978,89101,1991,89101,2002,89101,2021,89101,2032,89101,2038,89101,2045,89101,2064,89101,2077,89101,2083,89101,2094,89101,2101,89101,2113,89101,2121,89101,2141,89101,2163,89101,2169,89101,2180,89101,2192,89101,2202,89101,2216,89101,2239,89101,2256,89101,2280,89101,2285,89101,2290,89101,2295,89101,2311,89101,2342,89101,2360,89101,2380,89101,2393,89101,2401,89101,2413,89101,2430,89101,2452,89101,2488,89101,2504,89101,2513,89101,2541,89101,2560,89101,2581,89101,2614,89101,2645,89101,2662,89101,2670,89101,2699,89101,2727,89101,2747,89101,2778,89101,2812,89101,2834,89101,2858,89101,2891,89101,2909,89101,2932,89101,2953,89101,2993,89101,2997,89101,3014,89101,3037,89101,3061,89101,3096,89101,3142,89101,3203,89101,3234,89101,3259,89101,3304,89101,3343,89101,3372,89101,3385,89101,3456,89101,3500,89101,3544,89101,3574,89101,3603,89101,3638,89101,3685,89101,3725,89101,3759,89101,3798,89101,3812,89101,3867,89101,3900,89101,3940,89101,3984,89101,4011,89101,4019,89101,4039,89101,4072,89101,4114,89101,4155,89101,4207,89101,4260,89101,4281,89101,4336,89101,4380,89101,4446,89101,4503,89101,4551,89101,4589,89101,4613
89102,1249,89102,1266,89102,1275,89102,1284,89102,1292,89102,1301,89102,1302,89102,1309,89102,1316,89102,1327,89102,1332,89102,1333,89102,1334,89102,1337,89102,1345,89102,1351,89102,1355,89102,1357,89102,1362,89102,1363,89102,1369,89102,1368,89102,1375,89102,1379,89102,1380,89102,1381,89102,1386,89102,1395,89102,1402,89102,1413,89102,1417,89102,1423,89102,1430,89102,1436,89102,1441,89102,1444,89102,1454,89102,1457,89102,1458,89102,1464,89102,1478,89102,1484,89102,1496,89102,1504,89102,1514,89102,1518,89102,1522,89102,1531,89102,1535,89102,1550,89102,1568,89102,1581,89102,1585,89102,1597,89102,1606,89102,1610,89102,1621,89102,1632,89102,1639,89102,1646,89102,1652,89102,1664,89102,1671,89102,1685,89102,1699,89102,1718,89102,1736,89102,1742,89102,1752,89102,1761,89102,1775,89102,1797,89102,1813,89102,1821,89102,1833,89102,1847,89102,1855,89102,1868,89102,1891,89102,1908,89102,1917,89102,1926,89102,1948,89102,1974,89102,1992,89102,2011,89102,2033,89102,2043,89102,2054,89102,2081,89102,2095,89102,2123,89102,2143,89102,2170,89102,2180,89102,2196,89102,2226,89102,2247,89102,2268,89102,2289,89102,2316,89102,2336,89102,2370,89102,2411,89102,2443,89102,2458,89102,2469,89102,2523,89102,2561,89102,2585,89102,2615,89102,2648,89102,2680,89102,2730,89102,2744,89102,2771,89102,2804,89102,2815,89102,2848,89102,2878,89102,2899,89102,2922,89102,2950,89102,2956,89102,2965,89102,3002,89102,3023,89102,3044,89102,3071,89102,3105,89102,3118,89102,3145,89102,3164,89102,3205,89102,3241,89102,3275,89102,3307,89102,3340
89103,1347,89103,1360,89103,1377,89103,1383,89103,1391,89103,1395,89103,1401,89103,1410,89103,1419,89103,1424,89103,1429,89103,1438,89103,1440,89103,1444,89103,1446,89103,1451,89103,1460,89103,1464,89103,1468,89103,1477,89103,1480,89103,1488,89103,1493,89103,1500,89103,1504,89103,1510,89103,1521,89103,1528,89103,1532,89103,1537,89103,1542,89103,1544,89103,1553,89103,1567,89103,1574,89103,1584,89103,1600,89103,1605,89103,1611,89103,1613,89103,1625,89103,1632,89103,1639,89103,1649,89103,1661,89103,1665,89103,1673,89103,1686,89103,1687,89103,1695,89103,1703,89103,1722,89103,1736,89103,1750,89103,1757,89103,1766,89103,1780,89103,1797,89103,1812,89103,1829,89103,1839,89103,1855,89103,1856,89103,1871,89103,1883,89103,1906,89103,1911,89103,1920,89103,1934,89103,1944,89103,1957,89103,1982,89103,2002,89103,2018,89103,2031,89103,2049,89103,2059,89103,2084,89103,2106,89103,2149,89103,2165,89103,2177,89103,2201,89103,2227,89103,2261,89103,2298,89103,2328,89103,2343,89103,2375,89103,2408,89103,2444,89103,2480,89103,2506,89103,2561,89103,2573,89103,2597,89103,2642,89103,2667,89103,2700,89103,2744,89103,2795,89103,2823,89103,2849,89103,2887,89103,2926,89103,2972,89103,2978,89103,3043,89103,3086,89103,3123,89103,3154,89103,3184,89103,3222,89103,3281,89103,3315,89103,3342,89103,3382,89103,3389,89103,3435,89103,3467,89103,3494,89103,3521,89103,3544,89103,3556,89103,3577,89103,3626,89103,3652,89103,3694,89103,3734,89103,3767,89103,3790,89103,3824,89103,3858,89103,3917,89103,3979,89103,4033,89103,4065,89103,4083
